timestamp,time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,RAM,SWAP,EMC,GPU,APE,DLA0_CORE,DLA0_FALCON,DLA1_CORE,DLA1_FALCON,NVDEC,NVENC,NVJPG,NVJPG1,OFA,PVA0_CPU_AXI,PVA0_VPS,SE,VIC,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp iwlwifi,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDDQ_VDD2_1V8AO,Power VDD_CPU_CV,Power VDD_GPU_SOC,Power VIN_SYS_5V0,Power TOT,jetson_clocks,nvp model
1762962080.5314274,2025-11-12 15:41:20.531223,0:30:06.630000,69,71,54,72,60,58,58,61,0.31728970880418106,0.0,0,44.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.25,-256,-256,-256,67.531,48.0,67.718,68.75,67.968,73.25,1697,6133,6133,5800,19763,ON,MAXN
1762962081.532921,2025-11-12 15:41:21.532742,0:30:07.630000,63,81,60,72,73,66,66,63,0.3171097807804804,0.0,0,69.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.687,-256,-256,-256,67.437,45.0,67.75,68.812,68.156,73.562,1697,6571,6352,5800,20420,ON,MAXN
1762962082.5334268,2025-11-12 15:41:22.533223,0:30:08.630000,62,62,68,72,71,67,69,63,0.3174992855050544,0.0,0,68.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.093,-256,-256,-256,67.562,44.0,67.781,68.875,68.062,73.125,1797,6352,6352,5800,20301,ON,MAXN
1762962083.534946,2025-11-12 15:41:23.534747,0:30:09.630000,61,60,71,66,72,78,61,79,0.3168178749202476,0.0,0,40.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.343,-256,-256,-256,67.468,47.0,67.75,69.0,68.031,73.343,1797,6352,6352,5800,20301,ON,MAXN
1762962084.53733,2025-11-12 15:41:24.537111,0:30:10.630000,58,57,56,55,57,68,61,92,0.31752193556744385,0.0,0,50.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.437,-256,-256,-256,67.531,44.0,67.843,68.812,68.0,73.343,1797,6352,6352,5800,20301,ON,MAXN
1762962085.5388167,2025-11-12 15:41:25.538636,0:30:11.630000,57,60,64,64,79,76,60,75,0.31687793575984213,0.0,0,56.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.843,-256,-256,-256,67.593,44.0,67.718,68.937,68.093,73.843,1797,6352,6352,5800,20301,ON,MAXN
1762962086.5437071,2025-11-12 15:41:26.543529,0:30:12.630000,63,63,58,57,58,71,59,81,0.3176855759058307,0.0,0,54.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.218,-256,-256,-256,67.531,49.0,67.718,69.031,68.0,73.468,1797,6352,6352,5800,20301,ON,MAXN
1762962087.5452368,2025-11-12 15:41:27.545021,0:30:13.640000,64,77,72,69,66,66,67,63,0.3177533988454576,0.0,0,54.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.531,-256,-256,-256,67.625,48.0,67.75,68.906,68.125,73.531,1797,6352,6352,5800,20301,ON,MAXN
1762962088.5467386,2025-11-12 15:41:28.546544,0:30:14.640000,75,56,80,57,61,69,59,62,0.31657343239299945,0.0,0,71.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.468,-256,-256,-256,67.75,44.0,67.75,68.937,68.187,73.468,1797,6571,6352,5800,20520,ON,MAXN
1762962089.54779,2025-11-12 15:41:29.547603,0:30:15.640000,66,66,83,72,61,69,67,62,0.31702147098666983,0.0,0,62.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.687,-256,-256,-256,67.875,44.0,67.812,69.0,68.156,73.687,1797,6790,6352,5800,20739,ON,MAXN
1762962090.5494294,2025-11-12 15:41:30.549250,0:30:16.640000,65,66,60,64,70,88,70,77,0.3172472081253154,0.0,0,57.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.812,-256,-256,-256,67.625,46.0,67.781,68.906,68.218,73.812,1797,6571,6352,5800,20520,ON,MAXN
1762962091.5502667,2025-11-12 15:41:31.550090,0:30:17.640000,58,64,54,58,83,62,60,65,0.31748388855253123,0.0,0,54.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.718,-256,-256,-256,67.625,48.0,67.812,68.906,68.093,73.718,1797,6352,6352,5800,20301,ON,MAXN
1762962092.55177,2025-11-12 15:41:32.551555,0:30:18.640000,62,84,69,65,65,70,70,75,0.3177682868078147,0.0,0,62.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.75,-256,-256,-256,67.687,48.0,67.937,69.031,68.312,73.75,1797,6790,6352,5800,20739,ON,MAXN
1762962093.55325,2025-11-12 15:41:33.553051,0:30:19.640000,69,81,69,59,61,61,60,65,0.31728729110089227,0.0,0,45.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.937,-256,-256,-256,67.687,44.0,67.968,68.968,68.406,73.937,1697,6352,6352,5800,20201,ON,MAXN
1762962094.5547187,2025-11-12 15:41:34.554535,0:30:20.640000,62,62,70,84,69,71,73,66,0.31713115836745476,0.0,0,58.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.562,-256,-256,-256,67.718,44.0,67.812,69.062,68.281,73.625,1697,6571,6352,5800,20420,ON,MAXN
1762962095.5561588,2025-11-12 15:41:35.555980,0:30:21.640000,58,74,67,55,67,64,63,73,0.3171124529788522,0.0,0,44.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.843,-256,-256,-256,67.937,46.0,67.937,68.906,68.218,73.968,1797,6571,6352,5800,20520,ON,MAXN
1762962096.5573943,2025-11-12 15:41:36.557213,0:30:22.640000,68,63,68,73,72,75,68,72,0.31717989417585457,0.0,0,54.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.687,-256,-256,-256,67.781,44.0,67.968,69.093,68.312,73.687,1797,6571,6352,5800,20520,ON,MAXN
1762962097.558866,2025-11-12 15:41:37.558670,0:30:23.640000,71,62,65,71,60,70,66,83,0.3176174984711208,0.0,0,31.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.687,-256,-256,-256,67.625,46.0,67.937,69.0,68.25,73.687,1797,6790,6352,5800,20739,ON,MAXN
1762962098.5603664,2025-11-12 15:41:38.560164,0:30:24.640000,55,60,70,59,67,63,56,78,0.31709043915417034,0.0,0,44.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.625,-256,-256,-256,67.937,46.0,67.906,69.156,68.312,73.625,1797,6352,6352,5800,20301,ON,MAXN
1762962099.5614853,2025-11-12 15:41:39.561303,0:30:25.640000,66,73,71,65,66,64,67,66,0.3179277279773316,0.0,0,67.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.687,-256,-256,-256,67.531,46.0,68.0,68.968,68.25,73.687,1797,6571,6352,5800,20520,ON,MAXN
1762962100.5629375,2025-11-12 15:41:40.562768,0:30:26.650000,66,70,69,90,70,64,69,70,0.31708254980659645,0.0,0,65.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.968,-256,-256,-256,67.687,46.0,68.125,69.062,68.343,73.656,1797,6790,6352,5800,20739,ON,MAXN
1762962101.5644164,2025-11-12 15:41:41.564226,0:30:27.650000,70,67,63,75,80,68,70,76,0.31723537410395464,0.0,0,62.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.906,-256,-256,-256,67.843,48.0,68.093,69.062,68.437,73.906,1797,6790,6352,5800,20739,ON,MAXN
1762962102.5678194,2025-11-12 15:41:42.567621,0:30:28.650000,67,74,73,73,68,64,77,72,0.3173817087766956,0.0,0,44.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.75,-256,-256,-256,67.875,46.0,68.187,69.031,68.406,73.75,1797,6790,6352,5800,20739,ON,MAXN
1762962103.569328,2025-11-12 15:41:43.569138,0:30:29.650000,62,68,77,77,69,67,63,62,0.3173692385176272,0.0,0,67.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.718,-256,-256,-256,67.906,44.0,68.062,69.156,68.343,73.718,1797,6352,6352,5800,20301,ON,MAXN
1762962104.570807,2025-11-12 15:41:44.570620,0:30:30.650000,61,52,60,75,74,66,58,65,0.3173747101619123,0.0,0,37.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.187,-256,-256,-256,68.031,47.0,68.187,69.093,68.406,74.031,1797,6352,6352,5800,20301,ON,MAXN
1762962105.572276,2025-11-12 15:41:45.572095,0:30:31.650000,65,72,75,77,72,72,67,66,0.31753860499538217,0.0,0,58.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.031,-256,-256,-256,67.75,45.0,68.156,69.125,68.468,73.875,1697,6790,6352,5800,20639,ON,MAXN
1762962106.573414,2025-11-12 15:41:46.573225,0:30:32.650000,71,72,68,56,62,66,66,73,0.31710723582965017,0.0,0,67.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.843,-256,-256,-256,67.781,46.0,68.187,69.125,68.5,73.937,1797,6571,6571,5800,20739,ON,MAXN
1762962107.5765278,2025-11-12 15:41:47.576362,0:30:33.650000,65,72,69,61,79,65,65,70,0.3168379800318068,0.0,0,64.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.656,-256,-256,-256,67.812,46.0,68.187,69.125,68.562,73.656,1797,6352,6352,5800,20301,ON,MAXN
1762962108.5779855,2025-11-12 15:41:48.577781,0:30:34.650000,53,63,74,83,63,71,61,60,0.31725573371059684,0.0,0,32.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.093,-256,-256,-256,68.187,45.0,68.125,69.187,68.468,73.968,1797,6571,6352,5900,20620,ON,MAXN
1762962109.57952,2025-11-12 15:41:49.579341,0:30:35.650000,61,71,66,79,68,65,74,57,0.3176731056467624,0.0,0,50.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.625,-256,-256,-256,67.906,44.0,68.062,69.281,68.437,73.625,1797,6571,6352,5800,20520,ON,MAXN
1762962110.5810258,2025-11-12 15:41:50.580812,0:30:36.650000,65,69,59,70,56,56,64,62,0.31787301153448067,0.0,0,54.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.968,-256,-256,-256,67.781,45.0,68.25,69.281,68.437,73.812,1697,6352,6133,5699,19881,ON,MAXN
1762962111.5825422,2025-11-12 15:41:51.582344,0:30:37.650000,69,58,66,61,57,59,76,77,0.3175865773185329,0.0,0,56.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.656,-256,-256,-256,68.031,45.0,68.093,69.125,68.593,73.656,1797,6352,6352,5800,20301,ON,MAXN
1762962112.5840766,2025-11-12 15:41:52.583868,0:30:38.650000,71,71,70,70,63,79,83,64,0.31741479313748916,0.0,0,64.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.968,-256,-256,-256,68.156,44.0,68.156,69.437,68.5,73.968,1797,6790,6352,5900,20839,ON,MAXN
1762962113.585396,2025-11-12 15:41:53.585222,0:30:39.650000,60,56,58,62,66,92,60,56,0.3175498027790354,0.0,0,42.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.812,-256,-256,-256,67.906,48.0,68.312,69.281,68.562,73.812,1797,6352,6352,5800,20301,ON,MAXN
1762962114.5868874,2025-11-12 15:41:54.586700,0:30:40.650000,66,56,68,66,72,69,84,63,0.31766661602214513,0.0,0,62.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.281,-256,-256,-256,67.875,44.0,68.312,69.218,68.531,74.281,1797,6571,6352,5800,20520,ON,MAXN
1762962115.588392,2025-11-12 15:41:55.588205,0:30:41.660000,54,76,65,53,69,58,60,71,0.31726756773195763,0.0,0,48.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.218,-256,-256,-256,68.125,44.0,68.218,69.187,68.593,74.218,1797,6352,6352,5900,20401,ON,MAXN
1762962116.589398,2025-11-12 15:41:56.589214,0:30:42.660000,60,64,63,91,62,57,72,63,0.31733284572075426,0.0,0,65.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.781,-256,-256,-256,67.937,46.0,68.218,69.218,68.5,73.781,1797,6352,6352,5900,20401,ON,MAXN
1762962117.5908937,2025-11-12 15:41:57.590710,0:30:43.660000,67,81,57,68,65,69,68,64,0.31749139615748057,0.0,0,47.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.968,-256,-256,-256,68.031,44.0,68.156,69.437,68.593,73.968,1797,6571,6352,5800,20520,ON,MAXN
1762962118.5923953,2025-11-12 15:41:58.592201,0:30:44.660000,65,59,63,66,67,70,67,87,0.3176013380333485,0.0,0,46.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.062,-256,-256,-256,67.968,44.0,68.281,69.312,68.656,74.062,1797,6571,6352,5800,20520,ON,MAXN
1762962119.5934107,2025-11-12 15:41:59.593220,0:30:45.660000,56,58,63,68,64,63,81,69,0.31687704502705155,0.0,0,70.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.937,-256,-256,-256,68.125,44.0,68.156,69.406,68.656,73.937,1797,6571,6352,5800,20520,ON,MAXN
1762962120.5948853,2025-11-12 15:42:00.594705,0:30:46.660000,61,64,61,69,79,69,67,78,0.3176451111876293,0.0,0,65.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.812,-256,-256,-256,68.187,46.0,68.218,69.375,68.687,73.687,1797,6352,6352,5800,20301,ON,MAXN
1762962121.5969703,2025-11-12 15:42:01.596770,0:30:47.660000,57,60,56,56,77,64,77,58,0.3175225718051514,0.0,0,48.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.218,-256,-256,-256,68.093,45.0,68.312,69.312,68.625,74.218,1797,6352,6352,5800,20301,ON,MAXN
1762962122.5984652,2025-11-12 15:42:02.598279,0:30:48.660000,72,53,69,65,63,64,78,63,0.3178843365656754,0.0,0,49.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.062,-256,-256,-256,68.187,48.0,68.281,69.593,68.75,74.062,1697,6133,6352,5800,19982,ON,MAXN
1762962123.5999537,2025-11-12 15:42:03.599783,0:30:49.660000,64,80,78,65,63,63,63,59,0.3165003923041705,0.0,0,41.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.562,-256,-256,-256,68.0,46.0,68.406,69.375,68.718,74.25,1797,6790,6352,5900,20839,ON,MAXN
1762962124.6044848,2025-11-12 15:42:04.604292,0:30:50.660000,67,67,80,60,58,61,58,64,0.315771263891296,0.0,0,55.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.875,-256,-256,-256,68.0,45.0,68.281,69.468,68.812,74.093,1797,6352,6352,5800,20301,ON,MAXN
1762962125.6053965,2025-11-12 15:42:05.605213,0:30:51.660000,65,61,58,64,70,78,78,67,0.3162864891868857,0.0,0,65.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.031,-256,-256,-256,68.093,49.0,68.5,69.468,68.687,74.218,1797,6571,6352,5800,20520,ON,MAXN
1762962126.6069143,2025-11-12 15:42:06.606702,0:30:52.670000,71,70,62,70,60,70,63,58,0.3163961765676706,0.0,0,56.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.0,-256,-256,-256,68.343,47.0,68.375,69.593,68.687,74.156,1697,6571,6352,5800,20420,ON,MAXN
1762962127.607754,2025-11-12 15:42:07.607572,0:30:53.670000,69,66,67,66,73,90,63,67,0.3164329511071681,0.0,0,53.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.937,-256,-256,-256,68.156,45.0,68.5,69.437,68.718,73.937,1797,6571,6352,5900,20620,ON,MAXN
1762962128.6092331,2025-11-12 15:42:08.609043,0:30:54.670000,53,63,59,63,68,67,59,67,0.3165783950471185,0.0,0,55.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.031,-256,-256,-256,68.218,46.0,68.375,69.5,68.781,74.312,1697,6133,6352,5800,19982,ON,MAXN
1762962129.610677,2025-11-12 15:42:09.610494,0:30:55.670000,74,64,72,80,77,65,65,64,0.3165748321159561,0.0,0,48.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.0,-256,-256,-256,68.218,46.0,68.375,69.5,68.656,74.0,1797,6790,6352,5800,20739,ON,MAXN
1762962130.6121294,2025-11-12 15:42:10.611947,0:30:56.670000,69,61,56,89,61,62,60,70,0.3169783340700966,0.0,0,48.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,73.937,-256,-256,-256,68.156,44.0,68.593,69.437,68.906,73.937,1797,6571,6352,5800,20520,ON,MAXN
1762962131.613759,2025-11-12 15:42:11.613552,0:30:57.670000,69,61,64,71,56,62,74,80,0.31594966494449844,0.0,0,58.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.187,-256,-256,-256,68.343,46.0,68.281,69.437,68.718,74.187,1797,6352,6352,5800,20301,ON,MAXN
1762962132.615318,2025-11-12 15:42:12.615126,0:30:58.670000,78,60,59,64,59,75,65,59,0.31638027062498136,0.0,0,58.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.531,-256,-256,-256,68.218,45.0,68.406,69.531,68.937,74.531,1797,6571,6352,5800,20520,ON,MAXN
1762962133.616865,2025-11-12 15:42:13.616626,0:30:59.670000,61,76,61,69,69,66,84,58,0.316298704950871,0.0,0,56.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.25,-256,-256,-256,68.187,44.0,68.406,69.75,68.75,74.25,1797,6571,6352,5800,20520,ON,MAXN
1762962134.6178086,2025-11-12 15:42:14.617612,0:31:00.670000,65,84,61,67,59,66,67,72,0.31672282100673677,0.0,0,51.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.718,-256,-256,-256,68.187,48.0,68.437,69.718,68.812,74.718,1797,6790,6352,5800,20739,ON,MAXN
1762962135.619437,2025-11-12 15:42:15.619251,0:31:01.670000,57,69,62,68,56,54,66,70,0.31715100898393095,0.0,0,68.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.187,-256,-256,-256,68.5,45.0,68.531,69.687,68.875,74.187,1797,6133,6352,5800,20082,ON,MAXN
1762962136.6253402,2025-11-12 15:42:16.625088,0:31:02.670000,75,75,66,64,65,57,64,71,0.31675056097078674,0.0,0,48.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.562,-256,-256,-256,68.468,44.0,68.531,69.781,68.875,74.562,1797,6571,6352,5800,20520,ON,MAXN
1762962137.626986,2025-11-12 15:42:17.626798,0:31:03.680000,69,64,65,68,81,67,78,65,0.3168013327398508,0.0,0,50.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.218,-256,-256,-256,68.625,46.0,68.468,69.656,68.937,74.218,1797,6571,6352,5800,20520,ON,MAXN
1762962138.6285427,2025-11-12 15:42:18.628333,0:31:04.680000,60,58,71,72,71,66,68,80,0.31590640078038373,0.0,0,53.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.187,-256,-256,-256,68.25,45.0,68.531,69.687,68.937,74.187,1797,6571,6352,5800,20520,ON,MAXN
1762962139.629486,2025-11-12 15:42:19.629306,0:31:05.680000,64,69,64,66,63,79,74,70,0.3171204695739676,0.0,0,55.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.406,-256,-256,-256,68.187,44.0,68.656,69.687,68.968,74.531,1797,6790,6352,5800,20739,ON,MAXN
1762962140.6309664,2025-11-12 15:42:20.630783,0:31:06.680000,68,69,66,69,72,83,64,72,0.3169267988157835,0.0,0,49.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.031,-256,-256,-256,68.406,46.0,68.562,69.656,69.093,74.031,1797,6571,6352,5800,20520,ON,MAXN
1762962141.632477,2025-11-12 15:42:21.632270,0:31:07.680000,69,92,57,52,64,64,63,66,0.31677804643975377,0.0,0,43.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.468,-256,-256,-256,68.218,47.0,68.562,69.812,68.937,74.468,1797,6571,6352,5800,20520,ON,MAXN
1762962142.6333828,2025-11-12 15:42:22.633210,0:31:08.680000,61,64,68,67,76,75,64,58,0.31704221233593655,0.0,0,76.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.468,-256,-256,-256,68.468,46.0,68.656,69.75,68.843,74.468,1797,6352,6352,5900,20401,ON,MAXN
1762962143.6349149,2025-11-12 15:42:23.634673,0:31:09.680000,60,59,75,59,83,61,67,63,0.31708802145088155,0.0,0,41.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.687,-256,-256,-256,68.406,48.0,68.593,69.812,68.968,74.687,1797,6790,6352,5900,20839,ON,MAXN
1762962144.6365385,2025-11-12 15:42:24.636362,0:31:10.680000,87,56,59,63,62,58,62,72,0.31616598576507204,0.0,0,59.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.062,-256,-256,-256,68.468,46.0,68.625,69.656,69.125,74.062,1697,6352,6352,5800,20201,ON,MAXN
1762962145.6374648,2025-11-12 15:42:25.637298,0:31:11.680000,62,70,67,79,66,74,65,68,0.3163119386951884,0.0,0,51.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.343,-256,-256,-256,68.656,46.0,68.687,69.687,68.937,74.343,1797,6571,6352,5800,20520,ON,MAXN
1762962146.6388853,2025-11-12 15:42:26.638707,0:31:12.680000,76,53,63,76,62,60,60,62,0.31598109508725236,0.0,0,73.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.375,-256,-256,-256,68.625,48.0,68.687,69.687,68.968,74.375,1697,6352,6352,5800,20201,ON,MAXN
1762962147.6403909,2025-11-12 15:42:27.640212,0:31:13.680000,66,69,67,88,66,64,74,70,0.31672294825427827,0.0,0,67.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.562,-256,-256,-256,68.718,46.0,68.687,69.75,69.0,74.562,1797,6571,6352,5900,20620,ON,MAXN
1762962148.6414566,2025-11-12 15:42:28.641239,0:31:14.680000,57,73,60,54,65,57,83,58,0.3168354350809765,0.0,0,60.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.25,-256,-256,-256,68.625,44.0,68.656,69.875,69.031,74.25,1797,6352,6352,5800,20301,ON,MAXN
1762962149.642984,2025-11-12 15:42:29.642813,0:31:15.680000,61,74,72,68,63,85,64,65,0.3163232637263832,0.0,0,55.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.406,-256,-256,-256,68.531,46.0,68.812,69.875,69.062,74.406,1797,6571,6352,5800,20520,ON,MAXN
1762962150.644468,2025-11-12 15:42:30.644292,0:31:16.690000,69,80,81,66,69,73,64,68,0.3174139024046986,0.0,0,76.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.375,-256,-256,-256,68.593,46.0,68.937,69.843,69.218,74.531,1797,6790,6352,5800,20739,ON,MAXN
1762962151.645395,2025-11-12 15:42:31.645216,0:31:17.690000,64,65,63,74,64,74,68,74,0.31601023477425905,0.0,0,58.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,74.5,-256,-256,-256,68.562,44.0,68.75,69.843,69.031,74.5,1797,6571,6352,5800,20520,ON,MAXN
